☆０～１２歳のお子さん　撮影した写真を２枚フォトカードにしてプレゼント　☆１３～１８歳のお子さん　証明写真良質コース１０％ＯＦＦ☆妊娠中のママ　マタニティフォト＆ニューボーンフォトクーポンプレゼント,ＪＵＮ写真スタジオ,深谷市稲荷町１－１－２０,９：００～１９：００,毎週火曜・水曜
カードを提示していただいた方は、マッサージ５分延長します。,からだおん鍼灸・整骨院,川口市戸塚２－２－１４,９：００～１２：３０　１５：００～２０：００,年中無休
パパ・ママカードお持ちの方①お子様カット通常￥２，０００を￥１，５００（小学生まで）②パパとママはお会計から５００円割引き,ＭＯＯＮ　Ｈａｉｒ（ムーン・ヘアー）,川口市朝日３－２１－１９　１０３号,９：３０～２０：００（月曜日のみ１６：００～２０：００営業）,木曜日・金曜日
５分延長無料※他ービス・割引併用不可,トータルセラピー　モラージュ菖蒲店,久喜市菖蒲町菖蒲６００５　モラージュ菖蒲１Ｆ,１０：００～２１：００,＊＊＊
ご成約のお客様、仲介手数料１０％キャッシュバック※単身様向け物件除く,ａｉ賃貸　志木店,新座市東北２－３７－１０　２階,１０：００～１９：００,毎週水曜日（１月～３月無休）
カット￥５００　ＯＦＦ,Ｎａｔｕｒａｌ　ｈａｉｒ　ｃｌｉｎｉｃ　ｓａｌｏｎ　ＰＡＳＨＡ,和光市本町１１－５８,１０：００～１９：００,毎週火曜日
外壁塗装一式を施工されたお客様には５％をお値引きいたします。,杉本住建,松伏町松伏２１３３－１７,８：００～１９：００,＊＊＊
お会計時にサービス料金の合計から５％ＯＦＦ,クリーンジョイサポート,新座市栗原５－４－６－２０４,９：００～１８：００,不定休
当社管理物件ご契約で、ＱＵＯカード１，０００円プレゼント,ピタットハウス　入間市店　（有）山陽住宅,入間市豊岡１－３－１８,９：００～１８：００,水曜日、第２・３火曜日
マッサージ（保険外治療）３０分３，０００円のところ、２，５００円に割引します。,あさひ堂接骨院,川口市領家２－２－１６,８：３０～１２：００／１５：００～２０：００（土曜８：３０～１３：００）,日・祝
１万円以上お支払い頂いた方、２％割引。,庭屋　草人木,吉見町長谷,８：００～２０：００,日曜祝日
３０分１，９９０円（税込）もみほぐしコースが１０分延長サービス,リフレーヌ　イオン北浦和店,さいたま市浦和区常盤１０－２０－２９　イオン北浦和店２Ｆ,１０：００～１９：３０,イオンに準じます
入会説明を受けた方、粗品プレゼント,（株）官公庁マリッジ　東京店,東京都新宿区西新宿新宿１－１４－１５,１１：００～２０：００（最終受付）,火・水曜日
全作業お見積りから５％引きに！※他の特典との併用はできません,おそうじ本舗　川口安行店,川口市安行,９：００～２０：００,年中無休
全作業お見積りから５％引きに！※他の特典との併用はできません,おそうじ本舗　熊谷村岡店,熊谷市村岡,９：００～２０：００,年中無休
全作業お見積りから５％引きに！※他の特典との併用はできません,おそうじ本舗　埼玉県庁前店,さいたま市浦和区高砂,９：００～１９：００,不定休
トリートメントｏｒヘッドスパサービス,ｌｉａｇｅ,越谷市越ケ谷２－２－３０　清明ビル１－Ｂ,１０：００～２０：００,毎週火曜日・第一月曜日・第３水曜日
お会計時２００円ＯＦＦ　ｏｒ　ヘッドスパサービス　（どちらか選べます。）,ｓａｌｏｎ　ｄｅ　ｆｕｕ　ｈａｉｒ＆Ｒｅｌａｘ,さいたま市北区東大成町２－７１６－５　ＴＲＳプリンセスマンション１Ｆ,９：００～１８：００,火曜日
平日、１０：００～１６：００の来院で１０分施術延長,ちゃぽ整骨院,さいたま市大宮区大門町３－２２－２　新栄ビル２－１Ｆ,１０：００～２２：００,不定休
はり・きゅう・ラジオ波　１０％オフ,名倉堂浦和三室接骨院,さいたま市緑区三室２４５９－５７　岡崎ビル１Ｆ,９：００～１３：００／１５：００～２１：００（平日）　～１８：００（土曜）,祝日
入会金通常７０，０００円のところ、シングルマザー・シングルファザーのお客様、入会金を１０，０００円ＯＦＦ,結婚相談所　株式会社ＫＭＡ　,さいたま市浦和区常盤９－３１－６　ＡＴビル３Ｆ,１０：００～１８：００,年中無休
・塗替えリフォーム工事代金から３％オフ※キャンペーン併用不可,住まいの塗替え専門店　塗替え本舗,幸手市中１－１５－７　小森谷ビル１Ｆ,９：３０～１８：００,木曜日
ハウスクリーニング合計金額より５％引き,おそうじサポート　アイタウン,杉戸町倉松１－１４－１１,８：００～１９：００,なし
全サービス８パーセント割引！！,ひだまりおそうじサービス,千葉県野田市東金野井８７０－３,８：００～２０：００,年中無休
・リラクゼーションコース６０分以上ご利用の方、１０分無料サービス。・フェイシャルコースご利用の方、フェイスパックプレゼント。,ＳＡＬＯＮ　ｄｅ　ＬｕＬｕ,吉川市栄町７９７－１　ウニクス吉川テナント内,１０：００～２１：００,水曜日
カードご提示で通常サービス料金から１０％割引,Ｂｅａｕｔｙ　Ｌｉｆｅ,川口市安行１０７－１３,９：００～１８：００,土日祝
自由診療１０％ＯＦＦ,アルプス接骨院,鶴ヶ島市上広谷２２－２　西村ビル１階,ＡＭ９：００～１２：００　ＰＭ１５：００～１９：３０　※土曜日９：００～１２：００　ＰＭ１５：００～１７：００,木曜日午後　日曜日　祝日
予約時と来店時にパパママカード提示（子連れ貸し切りＯＫ）平日１１時～１４時限定　全コース対象　血行促進ライトセラピー１０分無料＆貸し切り料金５００円無料※他券と併用不可,レクレみずほ台,富士見市西みずほ台２－１－１　セントラルビル１階Ｂ,１１：００～２２：００,無
引越費用の一部、３０，０００円プレゼント,ＭＥマイホーム計画埼京,さいたま市浦和区神明２－１２－１０,９：００～１８：００,水曜日（祝日除く）
いちご狩り１人１００円引き,いちご畑,深谷市黒田１７５６,１０：００～１５：００,月曜日・金曜日
小学生未満の未就学のお子様　平日の全入館コース無料※埼玉県「パパ・ママ応援ショップ優待カード」をご提示の方のみ対象,おふろｃａｆｅ　ｂｉｖｏｕａｃ,熊谷市久保島９３９,１０：００～翌９：００,不定休
ｉＰｈｏｎｅ修理全機種・全修理　１５％ＯＦＦ,スマコレ　アズ熊谷店,熊谷市筑波二丁目１１５番地　アズ熊谷２Ｆ,１０：００～２１：００,年中無休
保険相談された方、「レタスクラブ　保険の本」無料プレゼント,ほけん選科　三郷イトーヨカドー店,三郷市ピアラシティ１－１－１　イトーヨカドー三郷店１Ｆ,１０：００～２０：３０,年中無休
保険相談された方、「レタスクラブ　保険の本」無料プレゼント,ほけん選科　舎人ホームズ店,草加市遊馬町２－１　島忠ホームズ草加舎人店２Ｆ,１０：００～１９：００,年中無休
カード提示で、当店スタンプ３個捺印,Ｎａｉｌ　Ｓｔｙｌｅ,さいたま市見沼区風渡野３９５－１６,１０：００～２２：００,不定休
カード提示のお客様、技術代５％ｏｆｆ。,ｈａｉｒ　ＨＩＲＯ　中西店,熊谷市中西３－６－３　ＨＩＲＯ２０００ビル,９：００～１９：００　金・土曜日９：００～２１：００,毎週火曜日
カード提示のお客様、技術代５％ｏｆｆ。,ｈａｉｒ　ＨＩＲＯ　中央店,熊谷市中央１－２３５　日商ビル１Ｆ,９：００～１９：００　金・土曜日９：００～２１：００,毎週火曜日
仲介手数料１０％引き！　ご成約の方に新生活応援プチグッズプレゼント！,株式会社　Ｉｎ　ｍｙ　ｒｏｏｍ　,越谷市袋山２０４５－１　光ビル２Ｆ,１０：００～１８：００,水曜日
宿泊を伴うご旅行申し込み時自社ポイント２倍,タウンツアーズ　深谷店,深谷市田中７４８番地,１０：００～１９：００,不定休
宿泊を伴うご旅行申し込み時自社ポイント２倍,タウンツアーズ　イオンタウン上里店,上里町大字金久保字蓮山３５９－１,１０：００～１９：００,水曜日
宿泊を伴うご旅行申し込み時自社ポイント２倍,タウンツアーズ　ピアゴ藤岡店,群馬県藤岡市藤岡４１６－４,１０：００～２０：００,なし
パパ・ママカードご提示でホワイトニング２０％オフ,歯のホワイトニング　Ｂｌａｎｃｏ,さいたま市浦和区北浦和４－５－１６　ＫＳビル北浦和４０３,１０：００～１９：００,不定休
５分無料延長サービス,ベルエポック　吉川美南店,吉川市吉川美南３丁目２３－１　イオンタウン吉川美南店１Ｆ,１０：００～２１：００,イオンタウンに準じます
①安心安全点検”セーフティーチェック９”無料②オイル交換で”Ｂｏｘティッシュ１箱”プレゼント③お子様グッズ”５％オフ”（チャイルドシートなど）,ジェームス　小山神山店,栃木県小山市神山２丁目１１－１４,１０：００～１９：３０,火曜日（ホームページをご確認願います）
作業料金１０％ＯＦＦ※空室作業・定期作業・作業料金９，４５０円未満は対象外になります,おそうじ革命・越谷大袋店,越谷市袋山１５１３－１,８：００～２０：００,年中無休
ユニックスグループを初めてご利用の方限定。３，５００円以上のお支払いで１，０００円引き。,ユニックス　大宮アルシェ店,さいたま市大宮区桜木町２－１－１　大宮ＡＲＣＨＥビル６Ｆ,１０：００～２１：００,無休
お見積りのご依頼でクオカード５００円分をプレゼントいたします。,エフプロダクツ　（株）いのうえ工務店,秩父市黒谷３６８－１,９時００分～１９時００分,年中無休
ユニックスグループを初めてご利用の方限定。技術料２０％ＯＦＦ,ユニックス　イオンモール北戸田店,戸田市美女木東１－３－１　イオンモール北戸田１階,９：００～２０：００,無休
レンタルレイアウト（大）料金１００円引（Ｎ、ＨＯゲージ）レンタルアウト（少）料金５０円引（Ｎゲージ）,鉄道模型Ａｌｅｘ－アレックス－,深谷市人見９６５－３,日火水木１０：００～２０：００、金土１０：００～２１：００,月曜日
初めてご来店されたお客様２００円割引,フィットヘアー,深谷市岡２７８５－５,９：００～１８：３０,毎週火曜日
宿泊の方、１組に１個お土産プレゼント,秩父小鹿野温泉旅館　梁山泊,小鹿野町般若２６０,１１：００～２１：００,不定休
いちご狩り、１家族につき練乳（コンデンスミルク１本）サービス,和銅農園,秩父市黒谷４５７－３,９：００～１７：００,不定休
国内・海外パッケージ商品３％割引き※対象除外商品有,名鉄観光サービス（株）　さいたま支店,さいたま市大宮区桜木町４－３３３－１３　ＯＬＳビル１３階,１０：００～１７：００,土・日・祝日
作るコースで、万華鏡を手作りすると、キット料金（１つ３，０００円前後）を５００円値引きします。※必ず予約し、「パパ・ママ応援ショップ優待カード利用」と伝えてください。※見るコース（１，０００円）に値引きはありません。※小学生は、パパ・ママと一緒でなければ入館できません。,日本万華鏡博物館,川口市幸町２－１－１８－１０１,１０：００～１８：３０,不定休
夕食時、地酒又はソフトドリンク１本サービス（大人のみ）,和銅鉱泉　ゆの宿　和どう,秩父市黒谷８１３,予約時間８：００～２２：００,不定休
●カヌー体験スクール　１人乗り￥５，０００　→　￥３，５００　２人乗り（２人で）￥８，０００　→　￥５，５００,カヌーショップ　ぱどる,さいたま市西区三橋５－２５８,１０：００～１９：００,火・水曜日
ハウスクリーニング８％ＯＦＦ,有限会社　アート工業,深谷市東方３２９３－１,８：００～１７：００,日曜日
カード提示で１００ポイント贈呈,Ｈａｉｒ　Ｓａｌｏｎ　Ｌｉｂｅｒｔａ,三郷市早稲田２－１８－１６　ＩＳビル１０２号室,１０：００～１９：００,毎週火曜、第一・第三水曜
さつまいも堀り　７株１，０００円　→　８株１，０００円,あらはた園,川越市南大塚６－１２－３４,９：００～１６：００,期間中無休（９／１（土）～１１／１１（日））
宿泊者一部屋ごとに貸切風呂５０分間サービス（通常お一部屋２，０００円）,秩父西谷津温泉　宮本の湯,小鹿野町長留４９５－１,＊＊＊,＊＊＊
入園料２００円→１００円にサービス,大塚ぶどう園,秩父市寺尾３９０８－２,９：００～１６：００,無し
Ｂ級品の梨、柿、食べ放題。,山口農園,蓮田市貝塚９１１,１２：００～１７：００,梨の収穫期はなし、柿は熟し待ち
施設使用料１０％割引（その他の割引との併用不可）　（ただし、一泊のみ。ゴールデンウィーク、お盆は除く）※１８歳未満の子供を同伴されたご家族のみ有効,秩父彩の国キャンプ村,秩父市浦山３２３６－１０,＊＊＊,＊＊＊
テントサイトでの宿泊に限り、サイト代のみ１０％割引き※ＧＷ、８月１３日～１５日、連休時は割引対象外となります。詳細はお問合せください。,長瀞オートキャンプ場,長瀞町大字井戸５５９－１,８：３０～１７：３０,営業期間中なし（キャンプ期間３月１日～１２月中旬）
予約ホテルの宿泊料金の３％割引,大堰観光,行田市須加２９７２－２,９：００～１８：３０,日曜日・祝日
小学生以下のお子様はポイント２倍,ヘアモード・ポラール,熊谷市肥塚３－４－１４,９：３０～１８：００,火曜日
契約時に鉢植えｏｒ手作り表札プレゼント,Ｏ２ｂｒａｎｄ,熊谷市肥塚９６９－３,９：００～１７：００,日曜日
ハンドマッサージ（１５分無料）,Ｒｅｃｏｃａ（レコカ）,熊谷市肥塚９６９－３,１０：００～２０：００,不定休
契約いただいた方レインボーローズプレゼント,Ｈａｐｐｙ　ｐａｉｎｔ,熊谷市上之１８０４－７　クリアマンションⅢ１０５,９：００～１８：００,＊＊＊
車検工賃３，０００円引き　１２か月点検工賃１，０００円引き,鎌塚自動車,熊谷市樋春１１５,９：００～１８：００,祝日
お子様及びご両親の保険の見直し、学資保険等の検討をされている方で、保険証券をお持ちいただいた方に、魚沼産新之助米（まぼろしの米）を差し上げます。,栄進,熊谷市宮町２－１４６　飯島ビル２階,８：３０～１７：３０,土、日、祝日
初回相談料３，０００円無料,プライマリーソリューション,熊谷市桜木町２－５７　プラザ桜木１－Ａ,１０：００～１８：００,無
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　鴻巣なまい接骨院,鴻巣市広田３５２４－５,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　本庄なまい接骨院,本庄市南２－１－２７,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　寿町なまい接骨院,川越市寿町１－２２５５－１,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　こだま大地接骨院,本庄市児玉町吉田林１２４－９,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　武蔵なまい接骨院,熊谷市中西３－１４－８,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　にじいろ接骨院,熊谷市八木田５０２－１,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　ひびき鍼灸接骨院,熊谷市拾六間１００４,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　健盛鍼灸接骨院,鶴ヶ島高倉２３９－５,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　どれみ鍼灸接骨院,行田市持田２３４５,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　深谷なまい接骨院,深谷市宿根４－１,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　第３なまい接骨院,熊谷市円光１－１３－２５,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　第２なまい接骨院,東松山市小松原１８－２８,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
骨盤矯正通常２，１６０円→１，６２０円（税込み）。５００円割引提供します。,柔愛堂グループ　なまい接骨院,熊谷市押切２５６１－２,９：００～１２：００／１５：００～２０：００,夏冬休院あり、毎月１日間研修休み
会計時、３％引き。,スカット南浦和３丁目店,さいたま市南区南浦和３－５－５　コーポフレンズ１Ｆ,７：３０～２０：００,なし
全作業お見積りから５％引きに！※他の特典との併用はできません,おそうじ本舗　鴻巣駅前店,鴻巣市人形町,＊＊＊,＊＊＊
全作業お見積りから５％引きに！※他の特典との併用はできません,おそうじ本舗　戸田新曽店,戸田市新曽,＊＊＊,＊＊＊
全作業お見積りから５％引きに！※他の特典との併用はできません,おそうじ本舗　熊谷籠原店,熊谷市新堀,＊＊＊,＊＊＊
いちご狩り食べ放題１００円引きぶどう狩り食べ放題１００円引き,将門園,秩父市荒川日野５８４,９：００～１７：００,不定休
ドライクリーニング品５％ｏｆｆ（セール時併用可）,サンソフト　武蔵浦和店,さいたま市南区別所７－３－１,１０：００～２０：００,無し
子供服・学生服３％割引（セール併用不可）,（株）スカット　辻工場店,さいたま市南区辻７－１－２,８：００～１９：００　日曜・祝日８：００～１８：００,水曜日・年末年始・ゴールデンウィーク・お盆
特別クーポン価格　ヘアケア商品１０％ｏｆｆ,ｍｉｎｏ’ａｋａ　ｈａｉｒ,上里町七本木３０６２－９,９：３０～１７：３０,不定休
宿泊１グループにつき、着火材１袋プレゼント。,ウォーターパーク長瀞,皆野町金崎１９１８－１,９：００～１７：００,無休
施設使用料割引・バンガロー（大）１０，０００円→９，０００円　（小）８，０００円→７，０００円　・テント　３，０００円→２，５００円　新設サイト　日帰り３，０００円→２，５００円　１泊　５，０００円→４，０００円,ときがわ町木のむらキャンプ場,ときがわ町大字大野１４４０,８：００～１７：００,毎年１１月１日～３月３１日
全ての作業に対して、５％ＯＦＦ（割引）,ベンリー東越谷店,越谷市東越谷４－２９－７３,８：３０～,年中無休
優待カード提示で技術料金５％ＯＦＦ、キッズルーム利用無料。,ＬＩＧＡＲ,越谷市大成町２－２９０－１,１０：００～１９：００,日曜日
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　川越店,川越市脇田町１６－６　岡村ビル１階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　浦和店,さいたま市浦和区仲町１－２－１０,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　所沢店,所沢市くすのき台１－１０－６　毛利ビル２階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　大宮店,さいたま市大宮区桜木町１－１－４　ＴＳ－１１４ビル１階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　川口店,川口市栄町３－５－１　高梨ビル３階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　志木店,新座市東北２－３１－１４　第八みずほ館１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　越谷店,越谷市南越谷１－１１－８　第一金子ビル２階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　春日部店,春日部市粕壁１－１－４　折原ビル１階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　蕨店,蕨市中央１－２４－１２　宅建西口ビル１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　南浦和店,さいたま市南区南浦和２－３６－１５　サウスハセービル２階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　所沢駅前店,所沢市日吉町１１－２０　フジビル６階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　武蔵浦和店,さいたま市南区別所７－６－８　ライブタワー武蔵浦和１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　和光店,和光市本町６－８　大澤ビル１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　上尾店,上尾市谷津２－１－５０－３２　アルファビル１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　熊谷店,熊谷市筑波２－５２　新井屋本店ビル２階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　草加店,草加市氷川町２１２０－６　中山ビル１階,１０：００～１８：３０,年末年始
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　北浦和店,さいたま市浦和区北浦和４－１－１３　北浦和ＢＬＤＧ１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　久喜店,久喜市久喜中央２－２－６　ＹＡＯＲＩビル１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
ご成約頂いた方にハウスコム特製トートバックをプレゼント！※１家族につき１個限りとなります。,ハウスコム　東川口店,川口市戸塚２－２１－３４　アルトピアーノ１階,１０：００～１８：３０,水曜定休（１月～３月は無休）
お顔脱毛（全体）　体験１回　１０％ＯＦＦ,顔脱毛専門　ホームサロンＳａｋｕｒａ＊,所沢市神米金,９：３０～１５：００,土曜・日曜・祝日
資金計画シミュレーション作成でＱＵＯカードプレゼント致します。※初回来場のみ有効,（株）幸せ夢工場　行田熊谷店,行田市持田２３２７,９：００～１９：００,水曜日
パパ・ママ応援ショップ優待カードご提示の方に全商品より５００円値引きします。,ハウスクリーニング　ネイチャー,川越市砂新田５－２－２,９：００～１８：００,年中無休
お子様のカット料金５０％ＯＦＦまたはホームケアプレゼント,ｈａｉｒｍａｋｅ　ｚｅｒｏ　ヘアメイク　ゼロ,坂戸市南町２－１３　森田ビル１Ｆ,１０：００～２１：００,不定休
産後１年未満の方　入会金５０％オフ,プリズム　愛,熊谷市末広３－１－３　１Ｆ,９：３０～２０：００,日・祝日
１０％割引,サンアイ,熊谷市佐谷田１２４５－２,８：３０～１７：３０,土・日・祭日
湿布１枚プレゼント,つばき整骨院,深谷市桜ケ丘２３７,８：００～２０：００,土の午後・日・祭日
ご契約された人へオリジナルフラワーアレジメントプレゼント,大戸工業　株式会社,熊谷市肥塚７８８－１,９：００～１８：００,土・日
１０％割引,星川美容室　本店,熊谷市星川１－２８,９：００～２０：００（土・日・祝１９：００まで）（水１０：００～２０：００）,火・第３水曜
１０％割引,星川美容室　八木橋店,熊谷市仲町７４　八木橋デパート３階,１０：００～２０：００,火・第３水曜
外壁・屋根塗装工事をご契約された方には　分解式スプレー５本進呈,株式会社　山英,熊谷市新堀新田６４６－１６,１０：００～１８：００,土・日・祝日・弊社特別休業日
現地調査見積り依頼で５００円分のＱＵＯカード進呈,株式会社　ハピネスリフォーム,鴻巣市北新宿２０４－１,９：００～１８：００,水曜
サンプルプレゼント,ポーラ　ザ　ビューティー　深谷店,深谷市上柴町東１－３０－１０　ＫＭビル１階,１０：００～２０：００,日曜・祝日（但し、予約のみ受付）
総工事費金額の３％を値引き,株式会社　浦野建具,行田市矢場２－１０－１,８：００～１７：３０,日曜
工賃２万円以上ご利用の方１，０００円のプリペイドカードをプレゼント,車検のコバック　熊谷店,熊谷市中奈良７４８－１,８：００～１８：００,日曜
ソフトドリンク１杯無料サービス,ミュージック＆バー　ジャンゴ,熊谷市宮町２－９５,１９：００～２４：００,日曜
お買い上げの方に、お菓子をプレゼント,ブティック　ＭＯＥ,熊谷市池上５５６－６,１１：００～１９：００,木曜・第三日曜
ハンドトリートメントサービス、サンプルプレゼント,ポーラ　Ｌｉｅｎショップ,熊谷市籠原南１－３９コンフォート籠原南１Ｆ,１０：００～１８：００,日・祝日
料金１０％ＯＦＦ,有限会社フィルアートパックス,熊谷市三ヶ尻３２９８－１,９：００～１９：００,日曜・祝日
契約時にパパ・ママ応援ショップ優待制度利用の旨を伝えた方に限り（１）新築住宅のご契約のお客様にお子様向け「大工がつくる木の家具」を一点プレゼント（２）リフォーム工事費３％割引,大野建設（株）　行田リフォーム館,行田市持田３－４－３,９：００～１８：００,日・祝
契約時にパパ・ママ応援ショップ優待制度利用の旨を伝えた方に限り新築住宅の御成約のお客様にお子様向け「大工がつくる木の家具」を１点プレゼント,大野建設（株）　佐谷田展示場,熊谷市佐谷田２００（新熊谷ハウジングセンター内）,９：００～１９：００,水・木
契約時にパパ・ママ応援ショップ優待制度利用の旨を伝えた方に限り新築住宅の御成約のお客様にお子様向け「大工がつくる木の家具」を１点プレゼント,大野建設（株）　熊谷展示場,熊谷市石原３６９－１（熊谷ハウジングステージ内）,９：００～１９：００,水・木
ご来店ご飲食の１８歳未満の方にチーズ大福１個差し上げます（１０００円以上お買い上げの方）,大福茶屋さわた,熊谷市妻沼１５３７－２　歓喜院聖天山西入口前,９：００～１７：００,月曜日
ドクターリセラ化粧品のサンプルプレゼント,エステティックサロン　サンセール,鴻巣市愛の町,１１：００～１８：３０,火・土
ご契約の方へ季節の鉢花プレゼント,合同会社フューチャークリエート,加須市土手１－９－２２,９：００～１８：００,土・日・祝日
お見積もりご依頼時、カード提示でインテリア小物１個プレゼント,金井産業株式会社,熊谷市桜町１－４－２１,１０：００～２０：００,日曜
建物を発注頂いたお客様にどこでも使える商品券をさしあげます,長澤材木店,熊谷市石原１１８２－２,１０：００～１８：００,不定休
５，０００円以上お買い上げの場合、Ｔポイント３０ポイント（他のサービスとの併用はできません）,シャディサラダ館　行田店,行田市向町１８－１０,１０：００～１８：００,年末年始・お盆
お買い物の時、カードを提示いただきますと粗品プレゼント。※他のサービスとの併用はできません,シャディダイコクヤ熊谷店,熊谷市肥塚３－４－１０,１０：００～１８：３０,年末年始・お盆
タオルサービス,アデラ自動車,行田市大字小敷田１４９－２,不定,不定休
ガラス代５％引（他の割引と併用不可）,オートグラス中沢,熊谷市佐谷田７１８,９：００～１８：００,日・祝日
自費メニュー（美容鍼・骨盤矯正等）１０％ＯＦＦ（初回に限る）,ローズの花　鍼灸・整骨院　北越谷駅東口店,越谷市大沢４－７－１５　サンリーフ大沢１Ｆ,９：００～１２：３０／１５：００～２０：００,火曜日・土曜日
施術ご利用の方に限り、ハンドマッサージ又はフットマッサージをサービス※特典のみのサービスは受けられません。,ラパン,狭山市狭山６,９：００～１７：００,土曜午後・日・祭日
フィルム貼り無料※当店購入品のみ,楽天モバイル　モラージュ菖蒲店,久喜市菖蒲町菖蒲６００５　モラージュ菖蒲３Ｆ,１０：００～２１：００,＊＊＊
メイト・ホリディお申込みでノベルティプレゼント,近畿日本ツーリスト　モラージュ菖蒲店,久喜市菖蒲町菖蒲６００５　モラージュ菖蒲３Ｆ,１０：００～２１：００,＊＊＊
＜成約時＞　３，０００円分の選べる洗剤セットまたは５，０００円分のグルメギフトカタログか商品券＜ご来店時＞　１，０００円分のＱＵＯカードまたは図書カード,アパマンショップ鶴瀬店　（株）渡辺住研,富士見市鶴馬２６０８－７　スパークスＫ１Ｆ,１０：３０～１８：００,第２、４火曜日・毎週水曜日
